Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score
Vinblastine,1004,FLO-1,1503361,ESCA,aero_digestive_tract,oesophagus,-4.913200434,0.599087758,0.1,0.146618108,-0.651849493
Vinblastine,1004,OACp4C,1503362,ESCA,aero_digestive_tract,oesophagus,-3.99738791,0.710708915,0.1,0.219075328,-0.231317568
Vinblastine,1004,OACM5-1,1503363,ESCA,aero_digestive_tract,oesophagus,-4.236680844,0.673042044,0.1,0.100367998,-0.341198483
Vinblastine,1004,SK-GT-4,1503365,ESCA,aero_digestive_tract,oesophagus,-2.358664537,0.779241929,0.1,0.07246194,0.521167768
Vinblastine,1004,ESO26,1503366,ESCA,aero_digestive_tract,oesophagus,-3.169415671,0.793496983,0.1,0.133825695,0.148878979
Vinblastine,1004,ESO51,1503367,ESCA,aero_digestive_tract,oesophagus,-4.11769584,0.687694547,0.1,0.044003157,-0.286561763
Vinblastine,1004,KYAE-1,1503368,ESCA,aero_digestive_tract,oesophagus,-0.099815641,0.978971352,0.1,0.029722734,1.558408523
Vinblastine,1004,TE-4,1503371,ESCA,aero_digestive_tract,oesophagus,-5.863778372,0.48570981,0.1,0.195800205,-1.088345347
Vinblastine,1004,AGS,906790,STAD,digestive_system,stomach,-5.264569761,0.56268332,0.1,0.163258605,-0.813194764
Vinblastine,1004,GCIY,906869,STAD,digestive_system,stomach,-0.794724681,0.910875792,0.1,0.079321038,1.239313262
Vinblastine,1004,HGC-27,907055,STAD,digestive_system,stomach,-5.819468822,0.491543874,0.1,0.106854668,-1.067998846
Vinblastine,1004,KATOIII,907276,STAD,digestive_system,stomach,-0.519590918,0.90630861,0.1,0.060352852,1.365651926
Vinblastine,1004,MKN28,908139,STAD,digestive_system,stomach,-4.998001601,0.586311443,0.1,0.135014032,-0.690789338
Vinblastine,1004,SNU-1,908444,STAD,digestive_system,stomach,-1.426801628,0.935615853,0.1,0.188901173,0.949069868
Vinblastine,1004,SNU-5,908445,STAD,digestive_system,stomach,-4.361992257,0.676751599,0.1,0.122886989,-0.398740227
Vinblastine,1004,SNU-16,908446,STAD,digestive_system,stomach,-6.354914309,0.417545593,0.1,0.145149527,-1.313870043
Vinblastine,1004,NUGC-3,908455,STAD,digestive_system,stomach,-2.73071524,0.815744246,0.1,0.117323524,0.350325816
Vinblastine,1004,NCI-N87,908461,STAD,digestive_system,stomach,-0.093997287,0.926539086,0.1,0.120171457,1.561080253
Vinblastine,1004,RF-48,909697,STAD,digestive_system,stomach,-5.690447608,0.508413784,0.1,0.112282606,-1.008753599
Vinblastine,1004,TGBC11TKB,909770,STAD,digestive_system,stomach,-4.672732573,0.630711772,0.1,0.130298981,-0.541429063
Vinblastine,1004,23132-87,910924,STAD,digestive_system,stomach,-4.849421925,0.613220386,0.1,0.20390028,-0.622563041
Vinblastine,1004,MKN7,924250,STAD,digestive_system,stomach,1.154407585,0.96654667,0.1,0.031253109,2.134335248
Vinblastine,1004,MKN45,925340,STAD,digestive_system,stomach,-3.361787494,0.750416829,0.1,0.066675869,0.060543767
Vinblastine,1004,Hs-746T,1240151,STAD,digestive_system,stomach,-1.91532999,0.856352093,0.1,0.162510041,0.724742545
Vinblastine,1004,IM-95,1240155,STAD,digestive_system,stomach,-4.98455053,0.59553748,0.1,0.160457814,-0.684612741
Vinblastine,1004,RERF-GC-1B,1240209,STAD,digestive_system,stomach,-1.984125047,0.887046761,0.1,0.244676919,0.693152544
Vinblastine,1004,FU97,1290806,STAD,digestive_system,stomach,-3.650380521,0.722646405,0.1,0.091433925,-0.071975256
Vinblastine,1004,NUGC-4,1298357,STAD,digestive_system,stomach,2.239614271,0.971678202,0.1,0.048697331,2.632651272
Vinblastine,1004,OCUM-1,1298358,STAD,digestive_system,stomach,-1.940567791,0.855563595,0.1,0.073812373,0.713153599
Vinblastine,1004,HSC-39,1322224,STAD,digestive_system,stomach,-5.949925895,0.472482612,0.1,0.104263264,-1.127903426
Vinblastine,1004,SK-GT-2,1503364,STAD,digestive_system,stomach,-5.080757346,0.584270691,0.1,0.212560027,-0.728789946
Vinblastine,1004,HCT-116,905936,COREAD,digestive_system,large_intestine,-5.050007918,0.591052098,0.1,0.096862731,-0.714670117
Vinblastine,1004,HCT-15,905937,COREAD,digestive_system,large_intestine,-4.138240306,0.697218145,0.1,0.105718145,-0.295995576
Vinblastine,1004,HT-29,905939,COREAD,digestive_system,large_intestine,-4.194574124,0.678309581,0.1,0.177310588,-0.321863499
Vinblastine,1004,COLO-205,905961,COREAD,digestive_system,large_intestine,-5.38997516,0.54409374,0.1,0.182574292,-0.870779665
Vinblastine,1004,SW620,905962,COREAD,digestive_system,large_intestine,-3.916194095,0.698588292,0.1,0.170141205,-0.194034183
Vinblastine,1004,HCC2998,905971,COREAD,digestive_system,large_intestine,-5.59175471,0.521717409,0.1,0.178535002,-0.96343481
Vinblastine,1004,KM12,905989,COREAD,digestive_system,large_intestine,-5.658831626,0.511898156,0.1,0.093592875,-0.994235857
Vinblastine,1004,HT55,907287,COREAD,digestive_system,large_intestine,-3.16579771,0.777956673,0.1,0.075356576,0.15054031
Vinblastine,1004,GP5d,907291,COREAD,digestive_system,large_intestine,-5.612748045,0.518713652,0.1,0.122180033,-0.973074739
Vinblastine,1004,LoVo,907790,COREAD,digestive_system,large_intestine,-4.555728951,0.632998687,0.1,0.108383031,-0.487702174
Vinblastine,1004,LS-123,907792,COREAD,digestive_system,large_intestine,-1.25438246,0.857787532,0.1,0.090546854,1.028243021
Vinblastine,1004,LS-411N,907794,COREAD,digestive_system,large_intestine,-3.786761743,0.716729818,0.1,0.068602688,-0.134600145
Vinblastine,1004,NCI-H747,908457,COREAD,digestive_system,large_intestine,-0.699987392,0.90150358,0.1,0.071914793,1.282815675
Vinblastine,1004,NCI-H716,908458,COREAD,digestive_system,large_intestine,-1.819619715,0.876485128,0.1,0.074632594,0.768691743
Vinblastine,1004,RCM-1,909263,COREAD,digestive_system,large_intestine,1.741830234,0.973270632,0.1,0.050891595,2.404073836
Vinblastine,1004,RKO,909698,COREAD,digestive_system,large_intestine,-5.496390994,0.533775161,0.1,0.11267212,-0.919644748
Vinblastine,1004,SK-CO-1,909718,COREAD,digestive_system,large_intestine,-5.67579677,0.509814846,0.1,0.169318865,-1.002026081
Vinblastine,1004,SNU-C2B,909740,COREAD,digestive_system,large_intestine,-3.229828405,0.740619745,0.1,0.123645408,0.121138057
Vinblastine,1004,SW1116,909746,COREAD,digestive_system,large_intestine,0.529460186,0.969331556,0.1,0.075397435,1.847365671
Vinblastine,1004,SW1417,909747,COREAD,digestive_system,large_intestine,0.762405699,0.91253509,0.1,0.071096096,1.954331914
Vinblastine,1004,SW1463,909748,COREAD,digestive_system,large_intestine,-2.210796255,0.863232187,0.1,0.132886632,0.589067399
Vinblastine,1004,SW48,909751,COREAD,digestive_system,large_intestine,-4.782346215,0.612144333,0.1,0.144982617,-0.591762548
Vinblastine,1004,SW837,909755,COREAD,digestive_system,large_intestine,-1.084141575,0.921153012,0.1,0.076605953,1.106415927
Vinblastine,1004,SW948,909757,COREAD,digestive_system,large_intestine,-4.299561096,0.668136353,0.1,0.236366071,-0.370072464
Vinblastine,1004,T84,909761,COREAD,digestive_system,large_intestine,-3.682285965,0.743575068,0.1,0.135848527,-0.086625915
Vinblastine,1004,CW-2,910554,COREAD,digestive_system,large_intestine,-2.950365317,0.82615697,0.1,0.103607021,0.249464704
Vinblastine,1004,COLO-320-HSR,910569,COREAD,digestive_system,large_intestine,-5.295009269,0.562169703,0.1,0.120160387,-0.82717228
Vinblastine,1004,COLO-678,910689,COREAD,digestive_system,large_intestine,3.888673562,0.973217697,0.1,0.071520415,3.389882758
Vinblastine,1004,C2BBe1,910700,COREAD,digestive_system,large_intestine,-0.681085135,0.899965154,0.1,0.03956213,1.291495402
Vinblastine,1004,SNU-C1,910905,COREAD,digestive_system,large_intestine,-1.129352195,0.906514666,0.1,0.057716285,1.085655664
Vinblastine,1004,LS-1034,917486,COREAD,digestive_system,large_intestine,-0.099504627,0.970744715,0.1,0.05208265,1.558551337
Vinblastine,1004,CaR-1,924108,COREAD,digestive_system,large_intestine,-3.718066934,0.738464788,0.1,0.142462006,-0.103056178
Vinblastine,1004,LS-180,998189,COREAD,digestive_system,large_intestine,-2.896678023,0.798690508,0.1,0.055440467,0.274117371
Vinblastine,1004,CCK-81,1240123,COREAD,digestive_system,large_intestine,-4.042402068,0.712569215,0.1,0.125687419,-0.251987618
Vinblastine,1004,MDST8,1240173,COREAD,digestive_system,large_intestine,-6.608270522,0.392966797,0.1,0.15801489,-1.430208675
Vinblastine,1004,CL-11,1290769,COREAD,digestive_system,large_intestine,-0.173766505,0.916210233,0.1,0.032917103,1.524451028
Vinblastine,1004,SNU-175,1659928,COREAD,digestive_system,large_intestine,-6.045833044,0.46326361,0.1,0.184330427,-1.171943027
Vinblastine,1004,SNU-407,1660034,COREAD,digestive_system,large_intestine,-3.990902769,0.703420391,0.1,0.124172782,-0.228339656
Vinblastine,1004,SNU-61,1660035,COREAD,digestive_system,large_intestine,-1.746361382,0.893877077,0.1,0.108948857,0.802331235
Vinblastine,1004,SNU-C5,1674021,COREAD,digestive_system,large_intestine,-4.598692826,0.631301387,0.1,0.113233502,-0.507430754
Vinblastine,1004,DiFi,1789883,COREAD,digestive_system,large_intestine,-4.375997906,0.664147117,0.1,0.098944194,-0.405171481
