Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score
Afatinib,1032,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,1.50150372,0.85693637,10,0.13280354,-0.062902
Afatinib,1032,DMS-114,687983,SCLC,lung,lung_small_cell_carcinoma,2.18106212,0.88393315,10,0.11000208,0.39594406
Afatinib,1032,DMS-273,687985,SCLC,lung,lung_small_cell_carcinoma,1.28558197,0.82501284,10,0.13602244,-0.208695
Afatinib,1032,NCI-H1048,687995,SCLC,lung,lung_small_cell_carcinoma,2.18595191,0.89554201,10,0.10550621,0.3992457
Afatinib,1032,NCI-H1092,687997,SCLC,lung,lung_small_cell_carcinoma,3.13493846,0.92361959,10,0.08392732,1.04001289
Afatinib,1032,NCI-H1694,688006,SCLC,lung,lung_small_cell_carcinoma,2.24269493,0.90417106,10,0.12475729,0.43755928
Afatinib,1032,NCI-H1963,688010,SCLC,lung,lung_small_cell_carcinoma,1.40672636,0.84304147,10,0.13646343,-0.1268968
Afatinib,1032,NCI-H2029,688011,SCLC,lung,lung_small_cell_carcinoma,2.3097365,0.90751727,10,0.11336153,0.48282655
Afatinib,1032,NCI-H209,688013,SCLC,lung,lung_small_cell_carcinoma,0.43085439,0.7598457,10,0.13688173,-0.7858173
Afatinib,1032,NCI-H2141,688014,SCLC,lung,lung_small_cell_carcinoma,2.68529162,0.90272088,10,0.08785347,0.73640591
Afatinib,1032,NCI-H2171,688015,SCLC,lung,lung_small_cell_carcinoma,1.08864123,0.90152351,10,0.02585697,-0.3416717
Afatinib,1032,NCI-H2227,688018,SCLC,lung,lung_small_cell_carcinoma,4.11170159,0.96098208,10,0.09753308,1.69953515
Afatinib,1032,NCI-H345,688021,SCLC,lung,lung_small_cell_carcinoma,2.48505378,0.87291479,10,0.12801953,0.6012029
Afatinib,1032,NCI-H446,688023,SCLC,lung,lung_small_cell_carcinoma,0.6284056,0.7726238,10,0.14588688,-0.6524284
Afatinib,1032,NCI-H526,688025,SCLC,lung,lung_small_cell_carcinoma,1.59226897,0.87110068,10,0.12276094,-0.0016162
Afatinib,1032,NCI-H64,688026,SCLC,lung,lung_small_cell_carcinoma,1.18687978,0.76127573,10,0.13446435,-0.2753399
Afatinib,1032,NCI-H69,688027,SCLC,lung,lung_small_cell_carcinoma,0.596611,0.70918695,10,0.12156649,-0.6738965
Afatinib,1032,NCI-H82,688031,SCLC,lung,lung_small_cell_carcinoma,0.83747432,0.80271809,10,0.13287676,-0.5112627
Afatinib,1032,LU-139,713878,SCLC,lung,lung_small_cell_carcinoma,1.2964063,0.8256708,10,0.12549114,-0.2013862
Afatinib,1032,SBC-5,713880,SCLC,lung,lung_small_cell_carcinoma,1.77928515,0.87942439,10,0.12797228,0.1246594
Afatinib,1032,SBC-1,713885,SCLC,lung,lung_small_cell_carcinoma,2.55076212,0.93157292,10,0.04256961,0.64556996
Afatinib,1032,LU-135,713899,SCLC,lung,lung_small_cell_carcinoma,0.85526381,0.79440603,10,0.12024713,-0.499251
Afatinib,1032,SHP-77,724872,SCLC,lung,lung_small_cell_carcinoma,1.19666772,0.8322251,10,0.13509207,-0.2687309
Afatinib,1032,CPC-N,753547,SCLC,lung,lung_small_cell_carcinoma,0.85891947,0.79828792,10,0.11242081,-0.4967826
Afatinib,1032,DMS-79,753551,SCLC,lung,lung_small_cell_carcinoma,3.09612642,0.97144432,10,0.06956002,1.01380653
Afatinib,1032,IST-SL1,753564,SCLC,lung,lung_small_cell_carcinoma,0.7586893,0.86150355,10,0.15708406,-0.5644593
Afatinib,1032,IST-SL2,753565,SCLC,lung,lung_small_cell_carcinoma,0.66878356,0.76952244,10,0.10430813,-0.6251647
Afatinib,1032,LB647-SCLC,753582,SCLC,lung,lung_small_cell_carcinoma,2.04998958,0.9270138,10,0.08441164,0.3074423
Afatinib,1032,LU-134-A,753588,SCLC,lung,lung_small_cell_carcinoma,0.93777,0.84490542,10,0.18363997,-0.4435418
Afatinib,1032,LU-165,753589,SCLC,lung,lung_small_cell_carcinoma,2.35729675,0.84783192,10,0.13480958,0.51493981
Afatinib,1032,MS-1,753594,SCLC,lung,lung_small_cell_carcinoma,1.06436153,0.82464002,10,0.14422256,-0.3580657
Afatinib,1032,NCI-H510A,753605,SCLC,lung,lung_small_cell_carcinoma,1.45466385,0.90552069,10,0.09499164,-0.0945288
Afatinib,1032,SBC-3,753610,SCLC,lung,lung_small_cell_carcinoma,1.79788906,0.86145085,10,0.11879568,0.13722098
Afatinib,1032,COR-L88,906808,SCLC,lung,lung_small_cell_carcinoma,2.02609412,0.84842207,10,0.12336397,0.2913078
Afatinib,1032,DMS-53,907295,SCLC,lung,lung_small_cell_carcinoma,2.59883232,0.90729798,10,0.1148347,0.67802754
Afatinib,1032,NCI-H1105,908468,SCLC,lung,lung_small_cell_carcinoma,3.04809739,0.96270484,10,0.05930053,0.98137675
Afatinib,1032,NCI-H1436,908469,SCLC,lung,lung_small_cell_carcinoma,4.5854085,0.98889497,10,0.04242298,2.01938778
Afatinib,1032,NCI-H2081,908480,SCLC,lung,lung_small_cell_carcinoma,5.06142182,0.98567708,10,0.03144716,2.34079772
Afatinib,1032,NCI-H2196,908481,SCLC,lung,lung_small_cell_carcinoma,1.42155554,0.85910027,10,0.04398924,-0.116884
Afatinib,1032,NCI-H524,908483,SCLC,lung,lung_small_cell_carcinoma,0.60243055,0.78111356,10,0.11647674,-0.669967
Afatinib,1032,NCI-H748,909194,SCLC,lung,lung_small_cell_carcinoma,1.61040417,0.89131299,10,0.06685112,0.01062892
Afatinib,1032,COLO-668,910692,SCLC,lung,lung_small_cell_carcinoma,2.38254962,0.90019265,10,0.0836435,0.53199085
Afatinib,1032,NCI-H146,910899,SCLC,lung,lung_small_cell_carcinoma,1.07898683,0.84728184,10,0.08272321,-0.3481905
Afatinib,1032,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,0.99949922,0.77178516,10,0.12183282,-0.4018615
Afatinib,1032,NCI-H250,924241,SCLC,lung,lung_small_cell_carcinoma,2.76838522,0.92426121,10,0.10925232,0.79251171
Afatinib,1032,NCI-H1836,1240182,SCLC,lung,lung_small_cell_carcinoma,2.63747848,0.91006328,10,0.07124553,0.7041219
Afatinib,1032,NCI-H196,1240186,SCLC,lung,lung_small_cell_carcinoma,2.55639423,0.9127483,10,0.10010393,0.64937283
Afatinib,1032,NCI-H211,1240189,SCLC,lung,lung_small_cell_carcinoma,0.70338034,0.78869593,10,0.14731328,-0.6018045
Afatinib,1032,NCI-H841,1240192,SCLC,lung,lung_small_cell_carcinoma,1.83148031,0.85732981,10,0.13459962,0.1599022
Afatinib,1032,NCI-H847,1240193,SCLC,lung,lung_small_cell_carcinoma,1.13639923,0.80076365,10,0.11635492,-0.3094249
Afatinib,1032,COR-L303,1297438,SCLC,lung,lung_small_cell_carcinoma,0.920893,0.85663091,10,0.10233172,-0.4549374
Afatinib,1032,COR-L95,1297439,SCLC,lung,lung_small_cell_carcinoma,1.11202881,0.75279428,10,0.11619803,-0.3258801
Afatinib,1032,NCI-H1688,1298349,SCLC,lung,lung_small_cell_carcinoma,1.80030318,0.85776087,10,0.09502908,0.13885103
Afatinib,1032,SW1271,1299062,SCLC,lung,lung_small_cell_carcinoma,3.46108336,0.88361698,10,0.09117001,1.26022986
Afatinib,1032,HCC-33,1303901,SCLC,lung,lung_small_cell_carcinoma,1.01345972,0.85756162,10,0.09223507,-0.3924352
Afatinib,1032,COR-L32,1322212,SCLC,lung,lung_small_cell_carcinoma,1.21059258,0.80790121,10,0.11561521,-0.2593287
Afatinib,1032,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,1.86457021,0.8447914,10,0.09383035,0.1822449
Afatinib,1032,NCI-H1876,1330972,SCLC,lung,lung_small_cell_carcinoma,1.46245063,0.84522302,10,0.12226471,-0.0892711
Afatinib,1032,NCI-H2066,1330973,SCLC,lung,lung_small_cell_carcinoma,2.81285734,0.84425798,10,0.10685414,0.82253982
Afatinib,1032,NCI-H2052,688058,MESO,lung,mesothelioma,1.584504243,0.826342998,10,0.140250365,-0.006859027
Afatinib,1032,IST-MES1,907173,MESO,lung,mesothelioma,3.976750052,0.943437795,10,0.09071281,1.608414241
Afatinib,1032,MPP-89,908150,MESO,lung,mesothelioma,1.858743188,0.856381175,10,0.123273726,0.178310422
Afatinib,1032,MSTO-211H,908152,MESO,lung,mesothelioma,4.293230456,0.966580023,10,0.110785252,1.822105633
Afatinib,1032,NCI-H2452,908462,MESO,lung,mesothelioma,1.401637181,0.754900813,10,0.117623891,-0.130333075
Afatinib,1032,NCI-H28,908470,MESO,lung,mesothelioma,1.76689193,0.777209907,10,0.118754159,0.116291343
Afatinib,1032,NCI-H2591,1240131,MESO,lung,mesothelioma,2.376374813,0.854649916,10,0.121408324,0.527821547
Afatinib,1032,NCI-H2595,1240132,MESO,lung,mesothelioma,2.883662769,0.912114885,10,0.083154759,0.870348503
Afatinib,1032,NCI-H2731,1240134,MESO,lung,mesothelioma,1.999617789,0.853877804,10,0.1221543,0.273430654
Afatinib,1032,NCI-H2803,1240135,MESO,lung,mesothelioma,3.051710834,0.950713216,10,0.067660398,0.983816587
Afatinib,1032,NCI-H2804,1240136,MESO,lung,mesothelioma,3.01368725,0.924756012,10,0.104797666,0.958142604
Afatinib,1032,NCI-H2810,1240137,MESO,lung,mesothelioma,3.544261915,0.967225381,10,0.103951037,1.316393027
Afatinib,1032,NCI-H2869,1240138,MESO,lung,mesothelioma,3.126523993,0.939139203,10,0.106468668,1.034331335
Afatinib,1032,NCI-H290,1240139,MESO,lung,mesothelioma,2.904407691,0.950396732,10,0.065844273,0.884355725
Afatinib,1032,NCI-H513,1240141,MESO,lung,mesothelioma,1.137006285,0.772176094,10,0.098690675,-0.309015054
Afatinib,1032,NCI-H2369,1290808,MESO,lung,mesothelioma,3.758583592,0.954093613,10,0.089079448,1.461105612
Afatinib,1032,NCI-H2373,1290809,MESO,lung,mesothelioma,2.277550311,0.856421991,10,0.129799577,0.46109405
Afatinib,1032,NCI-H2461,1290810,MESO,lung,mesothelioma,2.563480551,0.854995767,10,0.076919114,0.654157602
Afatinib,1032,NCI-H2722,1290812,MESO,lung,mesothelioma,3.904357445,0.887102072,10,0.086068295,1.559533878
Afatinib,1032,NCI-H2795,1290813,MESO,lung,mesothelioma,1.375506911,0.823925562,10,0.130562606,-0.14797655
Afatinib,1032,NCI-H2818,1290814,MESO,lung,mesothelioma,2.575235511,0.891553901,10,0.088180479,0.662094693
Afatinib,1032,LK-2,687787,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,2.06321122,0.86844707,10,0.14849484,0.31636971
Afatinib,1032,NCI-H2170,687815,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,-3.0438867,0.38334614,10,0.15532102,-3.1320045
Afatinib,1032,EBC-1,753554,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,2.69667762,0.89880862,10,0.11771453,0.74409387
Afatinib,1032,EPLC-272H,753556,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,0.22877248,0.7212356,10,0.15506159,-0.9222655
Afatinib,1032,KNS-62,753569,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,2.35988011,0.89215024,10,0.08829557,0.51668413
Afatinib,1032,NCI-H226,905941,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,4.73386422,0.92344907,10,0.09069287,2.11962687
Afatinib,1032,NCI-H520,908443,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,1.67967386,0.83314019,10,0.16220422,0.05740065
Afatinib,1032,SK-MES-1,909728,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,0.32417886,0.72990494,10,0.12015702,-0.8578459
Afatinib,1032,HARA,1240142,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,0.47644027,0.75075079,10,0.16225093,-0.7550372
Afatinib,1032,HCC-15,1240143,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,2.65498917,0.90454511,10,0.12093231,0.71594533
Afatinib,1032,NCI-H1869,1240183,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,1.36279105,0.80596848,10,0.10568436,-0.1565625
Afatinib,1032,LC-1-sq,1298223,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,1.05407551,0.79555215,10,0.19080634,-0.3650109
Afatinib,1032,LOU-NH91,1298226,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,0.32326464,0.7268025,10,0.17441966,-0.8584632
Afatinib,1032,RERF-LC-Sq1,1298538,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,-0.9508754,0.60523348,10,0.19456213,-1.718778
Afatinib,1032,Calu-3,687777,LUAD,lung,lung_NSCLC_adenocarcinoma,-1.763700076,0.518437245,10,0.172213433,-2.267607027
Afatinib,1032,NCI-H1437,687794,LUAD,lung,lung_NSCLC_adenocarcinoma,3.017911608,0.952450897,10,0.104785012,0.960994941
Afatinib,1032,NCI-H1623,687798,LUAD,lung,lung_NSCLC_adenocarcinoma,-1.74608747,0.522038903,10,0.219639404,-2.255714783
Afatinib,1032,NCI-H1648,687799,LUAD,lung,lung_NSCLC_adenocarcinoma,-1.541369714,0.4530948,10,0.176774158,-2.117486882
Afatinib,1032,NCI-H1650,687800,LUAD,lung,lung_NSCLC_adenocarcinoma,1.798059251,0.818348077,10,0.122992504,0.137335894
Afatinib,1032,NCI-H1693,687802,LUAD,lung,lung_NSCLC_adenocarcinoma,0.519923488,0.709293706,10,0.116440818,-0.725676812
Afatinib,1032,NCI-H1838,687807,LUAD,lung,lung_NSCLC_adenocarcinoma,2.448473876,0.826291585,10,0.097523682,0.576503706
Afatinib,1032,NCI-H2085,687812,LUAD,lung,lung_NSCLC_adenocarcinoma,2.33283256,0.876669835,10,0.106084863,0.498421293
Afatinib,1032,NCI-H2228,687816,LUAD,lung,lung_NSCLC_adenocarcinoma,2.36137534,0.854636327,10,0.089858451,0.517693722
Afatinib,1032,NCI-H2342,687819,LUAD,lung,lung_NSCLC_adenocarcinoma,1.843857195,0.81719662,10,0.136554946,0.168259219
Afatinib,1032,NCI-H2347,687820,LUAD,lung,lung_NSCLC_adenocarcinoma,4.078229026,0.889914008,10,0.076685428,1.67693407
Afatinib,1032,NCI-H2405,687821,LUAD,lung,lung_NSCLC_adenocarcinoma,6.329592521,0.955202995,10,0.056558653,3.197081897
Afatinib,1032,VMRC-LCD,713869,LUAD,lung,lung_NSCLC_adenocarcinoma,2.483128372,0.887332562,10,0.14058142,0.59990284
Afatinib,1032,NCI-H2030,722045,LUAD,lung,lung_NSCLC_adenocarcinoma,1.017097756,0.811438014,10,0.159455109,-0.389978741
Afatinib,1032,NCI-H2122,722046,LUAD,lung,lung_NSCLC_adenocarcinoma,0.457159171,0.761564506,10,0.127639552,-0.768056037
Afatinib,1032,NCI-H1734,722058,LUAD,lung,lung_NSCLC_adenocarcinoma,4.216172322,0.992038525,10,0.052850222,1.770075049
Afatinib,1032,NCI-H650,722066,LUAD,lung,lung_NSCLC_adenocarcinoma,2.394279336,0.90908623,10,0.114760718,0.539910898
Afatinib,1032,NCI-H2087,724834,LUAD,lung,lung_NSCLC_adenocarcinoma,2.962666336,0.899590513,10,0.104394303,0.923692666
Afatinib,1032,Calu-6,724859,LUAD,lung,lung_NSCLC_adenocarcinoma,2.265686912,0.857165908,10,0.133135727,0.45308374
Afatinib,1032,NCI-H1355,724866,LUAD,lung,lung_NSCLC_adenocarcinoma,2.825345343,0.877770739,10,0.101281922,0.830971873
Afatinib,1032,NCI-H1792,724868,LUAD,lung,lung_NSCLC_adenocarcinoma,1.729477599,0.87019088,10,0.112125629,0.091028734
Afatinib,1032,NCI-H2009,724873,LUAD,lung,lung_NSCLC_adenocarcinoma,2.002743028,0.831697825,10,0.130865169,0.275540853
Afatinib,1032,NCI-H2291,724874,LUAD,lung,lung_NSCLC_adenocarcinoma,1.746027246,0.823803908,10,0.092809398,0.102203256
Afatinib,1032,SW1573,724878,LUAD,lung,lung_NSCLC_adenocarcinoma,4.026242041,0.926108494,10,0.061493493,1.64183183
Afatinib,1032,LXF-289,753592,LUAD,lung,lung_NSCLC_adenocarcinoma,1.903813872,0.874402734,10,0.108621601,0.208742692
Afatinib,1032,NCI-H1563,753600,LUAD,lung,lung_NSCLC_adenocarcinoma,1.502080815,0.835273802,10,0.117082316,-0.062512321
Afatinib,1032,PC-14,753608,LUAD,lung,lung_NSCLC_adenocarcinoma,-3.530785312,0.336288807,10,0.244612597,-3.460764324
Afatinib,1032,NCI-H23,905942,LUAD,lung,lung_NSCLC_adenocarcinoma,2.135948877,0.897253661,10,0.089455924,0.365483052
Afatinib,1032,NCI-H522,905944,LUAD,lung,lung_NSCLC_adenocarcinoma,1.632672167,0.851578125,10,0.145996645,0.025664537
Afatinib,1032,A549,905949,LUAD,lung,lung_NSCLC_adenocarcinoma,0.980550944,0.784116206,10,0.12860861,-0.414655589
Afatinib,1032,NCI-H322M,905967,LUAD,lung,lung_NSCLC_adenocarcinoma,-2.913437023,0.403880628,10,0.20065723,-3.043923302
Afatinib,1032,EKVX,905970,LUAD,lung,lung_NSCLC_adenocarcinoma,0.37090325,0.750582733,10,0.16365542,-0.826297077
Afatinib,1032,HOP-62,905972,LUAD,lung,lung_NSCLC_adenocarcinoma,3.660200897,0.926049947,10,0.093372873,1.394676428
Afatinib,1032,ABC-1,906791,LUAD,lung,lung_NSCLC_adenocarcinoma,3.176966903,0.947358085,10,0.084840634,1.068390998
Afatinib,1032,COR-L105,906805,LUAD,lung,lung_NSCLC_adenocarcinoma,-3.13065155,0.38928593,10,0.151916034,-3.190589175
Afatinib,1032,LC-2-ad,907786,LUAD,lung,lung_NSCLC_adenocarcinoma,1.641669142,0.902117523,10,0.050646575,0.031739404
Afatinib,1032,NCI-H441,908460,LUAD,lung,lung_NSCLC_adenocarcinoma,2.057095854,0.794835452,10,0.100397321,0.312240538
Afatinib,1032,NCI-H1793,908463,LUAD,lung,lung_NSCLC_adenocarcinoma,3.458240666,0.891206488,10,0.095719963,1.25831044
Afatinib,1032,NCI-H358,908465,LUAD,lung,lung_NSCLC_adenocarcinoma,-0.549401622,0.632228652,10,0.110235587,-1.447698043
Afatinib,1032,NCI-H1573,908472,LUAD,lung,lung_NSCLC_adenocarcinoma,2.059964322,0.848371019,10,0.092557247,0.314177362
Afatinib,1032,NCI-H1666,908473,LUAD,lung,lung_NSCLC_adenocarcinoma,-0.504518059,0.630763581,10,0.181921964,-1.417392119
Afatinib,1032,NCI-H1755,908475,LUAD,lung,lung_NSCLC_adenocarcinoma,1.575456088,0.824509369,10,0.088416693,-0.01296845
Afatinib,1032,NCI-H1993,908476,LUAD,lung,lung_NSCLC_adenocarcinoma,1.237870988,0.805334288,10,0.130745254,-0.240909987
Afatinib,1032,SK-LU-1,909721,LUAD,lung,lung_NSCLC_adenocarcinoma,4.530865959,0.929854504,10,0.068962747,1.982559994
Afatinib,1032,NCI-H838,910399,LUAD,lung,lung_NSCLC_adenocarcinoma,1.480711141,0.878108756,10,0.066384151,-0.076941383
Afatinib,1032,NCI-H1651,910900,LUAD,lung,lung_NSCLC_adenocarcinoma,2.772442623,0.923967199,10,0.095778397,0.795251317
Afatinib,1032,RERF-LC-MS,910931,LUAD,lung,lung_NSCLC_adenocarcinoma,3.112233929,0.961896316,10,0.080065767,1.024682512
Afatinib,1032,NCI-H1975,924244,LUAD,lung,lung_NSCLC_adenocarcinoma,-1.132374954,0.584664985,10,0.066575132,-1.841328679
Afatinib,1032,HCC-44,1240145,LUAD,lung,lung_NSCLC_adenocarcinoma,1.429299328,0.830652369,10,0.1287065,-0.11165526
Afatinib,1032,HCC-827,1240146,LUAD,lung,lung_NSCLC_adenocarcinoma,-3.935927569,0.315527106,10,0.23324434,-3.73432127
Afatinib,1032,NCI-H1944,1240185,LUAD,lung,lung_NSCLC_adenocarcinoma,1.546481103,0.81599116,10,0.119144435,-0.03253271
Afatinib,1032,NCI-H2023,1240187,LUAD,lung,lung_NSCLC_adenocarcinoma,1.814303322,0.836147696,10,0.098164122,0.148304087
Afatinib,1032,NCI-H3122,1240190,LUAD,lung,lung_NSCLC_adenocarcinoma,1.911224107,0.848492344,10,0.132591357,0.213746172
Afatinib,1032,PC-3_[JPC-3],1240202,LUAD,lung,lung_NSCLC_adenocarcinoma,-2.487874842,0.357237014,10,0.176475319,-2.756578577
Afatinib,1032,H3255,1247873,LUAD,lung,lung_NSCLC_adenocarcinoma,-3.232706525,0.420180392,10,0.165868652,-3.259497926
Afatinib,1032,HCC-78,1290908,LUAD,lung,lung_NSCLC_adenocarcinoma,1.131720634,0.791063283,10,0.124900429,-0.312583989
Afatinib,1032,NCI-H1435,1298347,LUAD,lung,lung_NSCLC_adenocarcinoma,1.531057429,0.870376255,10,0.121754925,-0.042946961
Afatinib,1032,NCI-H1568,1298348,LUAD,lung,lung_NSCLC_adenocarcinoma,0.400135127,0.718451416,10,0.181886499,-0.80655936
Afatinib,1032,NCI-H1781,1298350,LUAD,lung,lung_NSCLC_adenocarcinoma,-1.822478799,0.513869611,10,0.095521863,-2.307295131
Afatinib,1032,RERF-LC-KJ,1298537,LUAD,lung,lung_NSCLC_adenocarcinoma,2.044011187,0.878628475,10,0.142748412,0.303405613
Afatinib,1032,EMC-BAC-1,1503369,LUAD,lung,lung_NSCLC_adenocarcinoma,-1.510314218,0.567490054,10,0.156835875,-2.096517836
Afatinib,1032,EMC-BAC-2,1503370,LUAD,lung,lung_NSCLC_adenocarcinoma,1.271171356,0.802552134,10,0.139934959,-0.218425177
Afuresertib,1912,NCI-H2052,688058,MESO,lung,mesothelioma,3.45007566,0.91174277,10,0.11739901,0.71175459
Afuresertib,1912,IST-MES1,907173,MESO,lung,mesothelioma,3.58972009,0.91530691,10,0.05359204,0.80663778
Afuresertib,1912,MPP-89,908150,MESO,lung,mesothelioma,3.67700531,0.93384158,10,0.08142557,0.86594485
Afuresertib,1912,MSTO-211H,908152,MESO,lung,mesothelioma,3.17468996,0.91693861,10,0.08129816,0.52464024
Afuresertib,1912,NCI-H2452,908462,MESO,lung,mesothelioma,2.3313933,0.82659602,10,0.07576645,-0.0483485
Afuresertib,1912,NCI-H28,908470,MESO,lung,mesothelioma,3.8928056,0.86048963,10,0.0533665,1.01257312
Afuresertib,1912,NCI-H2591,1240131,MESO,lung,mesothelioma,4.32276779,0.92349107,10,0.11762501,1.30471645
Afuresertib,1912,NCI-H2595,1240132,MESO,lung,mesothelioma,3.44657747,0.92117091,10,0.11573866,0.7093777
Afuresertib,1912,NCI-H2731,1240134,MESO,lung,mesothelioma,1.79652054,0.80593288,10,0.06765951,-0.4117746
Afuresertib,1912,NCI-H2803,1240135,MESO,lung,mesothelioma,2.93059143,0.90006538,10,0.07930363,0.35878436
Afuresertib,1912,NCI-H2804,1240136,MESO,lung,mesothelioma,2.79292974,0.86126088,10,0.07244192,0.26524836
Afuresertib,1912,NCI-H2810,1240137,MESO,lung,mesothelioma,2.88882207,0.90284231,10,0.03976118,0.33040364
Afuresertib,1912,NCI-H2869,1240138,MESO,lung,mesothelioma,4.63024333,0.95180671,10,0.07337275,1.51363465
Afuresertib,1912,NCI-H290,1240139,MESO,lung,mesothelioma,2.09129002,0.85603892,10,0.14678432,-0.2114897
Afuresertib,1912,NCI-H513,1240141,MESO,lung,mesothelioma,4.10135851,0.9137729,10,0.06926718,1.15427707
Afuresertib,1912,NCI-H2369,1290808,MESO,lung,mesothelioma,4.4061287,0.9633029,10,0.13270501,1.36135709
Afuresertib,1912,NCI-H2373,1290809,MESO,lung,mesothelioma,1.43568801,0.7605707,10,0.09772659,-0.6569469
Afuresertib,1912,NCI-H2461,1290810,MESO,lung,mesothelioma,3.76010528,0.89043904,10,0.03985516,0.92240819
Afuresertib,1912,NCI-H2722,1290812,MESO,lung,mesothelioma,4.21188536,0.87892624,10,0.08949986,1.22937596
Afuresertib,1912,NCI-H2795,1290813,MESO,lung,mesothelioma,3.32243392,0.9213925,10,0.05517384,0.62502677
Afuresertib,1912,NCI-H2818,1290814,MESO,lung,mesothelioma,3.02072795,0.89415439,10,0.08510697,0.42002877
Afuresertib,1912,LK-2,687787,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,3.023876765,0.901977314,10,0.055790027,0.422168279
Afuresertib,1912,NCI-H2170,687815,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,1.687789204,0.818184158,10,0.100218485,-0.485653552
Afuresertib,1912,EBC-1,753554,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,2.284796122,0.848962699,10,0.163266828,-0.080009544
Afuresertib,1912,EPLC-272H,753556,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,1.086636272,0.751549243,10,0.122374737,-0.894114623
Afuresertib,1912,KNS-62,753569,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,0.550150176,0.702158711,10,0.113941046,-1.258636982
Afuresertib,1912,NCI-H226,905941,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,4.860657528,0.912623938,10,0.053542862,1.670192528
Afuresertib,1912,NCI-H520,908443,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,1.709039786,0.799357434,10,0.116175131,-0.471214571
Afuresertib,1912,SK-MES-1,909728,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,5.655369921,0.97959545,10,0.096342527,2.210170057
Afuresertib,1912,HARA,1240142,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,0.967764884,0.748734394,10,0.070324174,-0.974883312
Afuresertib,1912,HCC-15,1240143,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,3.383024697,0.922344332,10,0.072568195,0.666195948
Afuresertib,1912,NCI-H1869,1240183,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,3.463304391,0.907249985,10,0.097316747,0.720743016
Afuresertib,1912,LC-1-sq,1298223,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,3.865469686,0.940357607,10,0.061266513,0.993999384
Afuresertib,1912,LOU-NH91,1298226,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,3.934521057,0.935707653,10,0.110702088,1.040917223
Afuresertib,1912,RERF-LC-Sq1,1298538,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,0.247026385,0.664019517,10,0.06989402,-1.46459833
Afuresertib,1912,Calu-3,687777,LUAD,lung,lung_NSCLC_adenocarcinoma,2.219828033,0.814832796,10,0.080095968,-0.124152945
Afuresertib,1912,NCI-H1437,687794,LUAD,lung,lung_NSCLC_adenocarcinoma,2.672704474,0.89435676,10,0.098132184,0.183559762
Afuresertib,1912,NCI-H1623,687798,LUAD,lung,lung_NSCLC_adenocarcinoma,3.184503473,0.908028034,10,0.066703133,0.531308156
Afuresertib,1912,NCI-H1648,687799,LUAD,lung,lung_NSCLC_adenocarcinoma,0.048431383,0.641848572,10,0.096213035,-1.599536251
Afuresertib,1912,NCI-H1650,687800,LUAD,lung,lung_NSCLC_adenocarcinoma,2.84310761,0.852638059,10,0.122389585,0.299342358
Afuresertib,1912,NCI-H1693,687802,LUAD,lung,lung_NSCLC_adenocarcinoma,3.962805708,0.88639942,10,0.042031996,1.060135593
Afuresertib,1912,NCI-H1838,687807,LUAD,lung,lung_NSCLC_adenocarcinoma,4.690808107,0.93315122,10,0.047854173,1.55478616
Afuresertib,1912,NCI-H2085,687812,LUAD,lung,lung_NSCLC_adenocarcinoma,4.535933848,0.953216397,10,0.04251561,1.449554859
Afuresertib,1912,NCI-H2228,687816,LUAD,lung,lung_NSCLC_adenocarcinoma,2.300676778,0.8201881,10,0.087377145,-0.069219228
Afuresertib,1912,NCI-H2342,687819,LUAD,lung,lung_NSCLC_adenocarcinoma,3.425231945,0.917418996,10,0.077900146,0.694874204
